fto,sentence_type,speech_act,convo_num
286.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
202.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
-310.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
-185.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
-61.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
4.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
-640.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
725.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
-8.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
-114.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
-842.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
-21.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
-113.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
-57.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
-1.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
116.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
-482.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
-70.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
-465.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
34.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
-8.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
30.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
-308.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
-84.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
-729.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
243.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
612.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
-537.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
4.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
22.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
-907.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
-444.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
468.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
-84.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
-106.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
597.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
89.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
436.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
180.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
-23.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
192.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4646
-638.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4646
-265.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4646
427.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4646
297.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4646
246.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4646
102.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4646
979.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4646
132.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4646
180.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4646
-803.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4646
409.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4646
76.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4646
164.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4646
508.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4646
231.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4646
877.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4646
-217.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4646
344.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4646
60.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4646
229.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4646
265.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4646
799.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4646
62.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2672
327.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2672
180.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2672
207.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2672
268.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2672
76.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2672
593.0,-0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2672
457.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2672
498.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2672
124.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2672
158.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2672
281.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2672
-537.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2672
118.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2672
68.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2672
301.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2672
303.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2672
-805.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2672
256.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2672
993.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2672
60.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2672
576.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2672
368.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2672
163.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2672
225.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2672
230.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2672
573.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2672
110.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2672
195.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2672
193.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2672
167.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2672
-230.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2672
-16.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2672
-106.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2672
208.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2672
867.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2672
24.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2672
79.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2672
304.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2602
111.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2602
191.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2602
211.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2602
267.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2602
738.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2602
72.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2602
-307.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2602
115.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2602
226.0,-0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2602
367.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2602
563.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2602
100.0,-0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2602
130.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2602
150.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2602
248.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2602
134.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2602
776.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4771
224.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4771
130.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4771
876.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4771
166.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4771
104.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4771
349.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4771
236.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4771
319.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4771
286.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2571
739.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2571
207.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2571
-907.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2571
40.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2571
-49.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2571
87.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2571
264.0,0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2571
-567.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2571
-25.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2571
15.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2571
-896.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2571
92.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2571
282.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2571
-354.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2571
-977.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2571
161.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2571
145.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2571
-383.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2571
267.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2571
170.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2571
974.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3405
504.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3405
252.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3405
-42.0,-0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3405
-67.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3405
-55.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3405
-179.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3405
315.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3405
95.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3405
635.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3405
768.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3405
72.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3405
-199.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3405
663.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3405
-227.0,0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3405
232.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3405
57.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3071
70.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3071
-165.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3071
-44.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3071
-18.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3071
-408.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3071
71.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3071
0.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3071
2.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3071
-69.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3071
-98.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3071
670.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3071
154.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3071
-358.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3071
-373.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3071
-182.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3071
-121.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3071
-276.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3071
-426.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3071
17.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3071
-665.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3071
641.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3071
-44.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3071
-312.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3071
820.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3252
-265.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3252
920.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3252
-145.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3252
397.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3252
143.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3252
380.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3252
317.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3252
527.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3252
238.0,-0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3252
-27.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3252
-209.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3252
110.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3252
23.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3252
-797.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3252
-161.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3252
344.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3252
-28.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3252
270.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3252
-16.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3252
10.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3252
124.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3283
-484.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3283
169.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3283
251.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3283
371.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3283
305.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3283
331.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3283
442.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3283
-119.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3283
209.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3283
-632.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3283
685.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3283
15.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3283
205.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3283
57.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3283
-267.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3283
520.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3283
-118.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3283
-181.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3283
-160.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3283
880.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3283
-37.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3283
-590.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3283
73.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3283
-318.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3283
66.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3952
126.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3952
216.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3952
199.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3952
274.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3952
57.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3952
201.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3952
265.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3952
213.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3952
321.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3952
116.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3952
286.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3952
178.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3952
711.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3952
-329.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3952
193.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3952
419.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3952
395.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3952
395.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3952
144.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3952
1.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3952
126.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3952
-18.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
-43.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
-15.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
137.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
211.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
187.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
113.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
199.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
673.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
-74.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
-64.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
138.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
168.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
414.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
352.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
-87.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
164.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
152.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
101.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
201.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
-46.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
-73.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
-10.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
-141.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
591.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
-392.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
447.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
152.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
-672.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
634.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
-952.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
59.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
4.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
139.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
-8.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
456.0,0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
-310.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
78.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
349.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
-232.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
343.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
416.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
183.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
117.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
-143.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
-44.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3080
439.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
-40.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
374.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
387.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
320.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
75.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
278.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
23.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
-125.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
268.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
-105.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
615.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
196.0,-0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
131.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
218.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
188.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
159.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
-372.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
708.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
309.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
154.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
132.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
393.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
-854.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
540.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
993.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
691.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
371.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
271.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
